"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50"
"GSM87092.cel.gz",90.6522319242505,40.6849599730266,-17.4722271892655,-72.0500226632637,8.9550383612264,-5.49420749761416,8.43193925431439,-7.59286558010024,2.31035405312319,2.55165820108364,6.91111057259312,1.90843025567992,1.34703270898443,-1.50118849397995,6.03506351993879,4.9094607067709,2.72346037734255,-0.114621843724191,6.40431211734819,1.31986367223311,-0.872867230288163,-0.428903968499791,-2.7806580254804,5.68837653587509,-0.682566323098464,2.92674117684025,-2.68158135921201,-5.63309664227477,-3.59320504513764,4.72813088379542,-3.50308748027206,0.85361793355479,8.50927997873034,1.005641340422,6.18106820703426,0.711781337409696,1.48028727545889,-3.81242402566302,1.91125015395548,0.159188494231877,2.02743456006604,-1.40835852254487,0.0201919676250295,3.5448491529054,-2.5858081532075,2.44254139635736,-0.933632415472258,-0.896196455000297,2.83558103247546,-3.55397369376403
"GSM87093.cel.gz",112.51412681241,14.6909542262442,0.180058169819295,-72.5013350549798,-1.07105032548206,-11.2871931320185,19.2887465472904,-9.62794225596997,3.67219754740478,-2.5061149957625,1.7324789506757,10.3269287396814,2.86323222390885,-1.53714875648423,2.31283939123451,0.0399242607554567,-7.74163688447002,-0.508240656764327,-2.20783072387963,5.93879946808347,3.16832754124862,-8.59965487488472,1.30801328796043,9.13086683206083,5.25244786356681,2.51884237590259,-5.52561424206194,-2.84682307904581,1.92712014998179,0.36658788096722,-1.61052736099224,-1.07497684391703,4.09248687352584,0.497345840617313,7.29554141890413,5.4235726328456,-3.39190766372719,-4.22761044391115,-1.57249452075155,2.3321296035505,-2.26598450821123,-3.58980866176144,-0.627696963084737,2.88957624520662,-8.26793950726364,3.69094575805505,-4.07803277529616,-1.48518946272279,-0.291809140995348,-1.03472388274849
"GSM87094.cel.gz",83.426327468259,42.4279909925086,-8.08595642702823,-57.6794630232924,8.60765607310992,-6.84370782615026,11.1666987711361,-5.40471099702056,10.3180287540443,-4.92251884058833,8.5240040344714,0.86510273841294,-1.44414958675766,-3.39456154455676,-4.10704305740141,-10.1570874067207,8.85655456523352,3.40994470020475,17.1166465754072,-4.95991399528533,-2.10560946174901,5.0916600733021,-4.59729231014071,2.91717709348341,2.96989036713261,-8.84455567614114,-1.36882682620807,-3.51093719907082,4.47962849678861,2.11722004280771,-1.94080906493039,7.25892363656363,4.73459062817086,3.32845560416631,-5.74955528652171,2.01735135292801,5.3287961271356,-10.7570242667462,2.15152058772656,-3.2082506494885,2.72568944333661,-2.8400049448113,1.51883851850359,6.55735070079257,-5.70841067260536,5.08062111774269,0.0481865541357296,-6.79799501559306,2.17271920621348,1.35354098298841
"GSM87095.cel.gz",100.570940041938,25.6284529087547,-7.52459860813541,-82.6840706818707,4.15793812733443,-4.29017584690061,2.86667363464092,-5.42788161756986,-3.12814609544654,-7.00360304040033,-1.99887517457392,11.8132678545193,-5.43230594806614,-3.03323057424819,2.03490162447087,5.79600970269268,-2.94802788911255,-3.89162178538336,4.90870144443607,6.92182910818947,0.485801864095078,-4.4255617589223,-6.62454593584504,7.88458401753595,5.08841538185694,-6.53844560193386,-2.13169700796219,-5.80627362646747,-3.88722448291187,2.45002167726519,-6.51571241026271,3.83441928164585,8.5561501174113,4.49984476244689,5.51599507066738,6.59474253645017,3.89617847635423,-1.79412283114933,6.44602799936516,-1.13645962185891,2.13740712988121,-6.85969007400115,-2.65497804970053,1.23776459341054,-6.6710174995461,3.66000312514585,-5.61181861129818,3.40762192492136,0.993699080182459,-2.7355201942193
"GSM87096.cel.gz",74.7716597609237,46.368065073969,-8.9039425221257,-48.9913188932765,15.2450015514398,2.42917655589233,3.04946951093053,3.50762771651368,10.8570343756231,5.98892833857994,-1.45107178172858,5.89925934180225,-9.20412035986905,1.7567000538893,-6.58467177253984,-9.774900904373,-3.78001834975309,8.06590137394712,4.3423869478649,2.34520109863015,-2.1908012078197,-7.11944899364197,0.805901836776466,-4.8661843703487,2.29135724667569,-2.18664594964732,2.13643888062979,-0.612443033215092,10.3080172144798,1.29683843795002,-4.1268191441422,0.23116775366254,-6.82117272273024,-0.97315060063035,0.637354259654172,3.41043665720774,-3.39541068941067,-2.3792861421097,-1.73244600650169,1.11092802378477,-5.22617986462383,0.18625239269026,3.30612090880044,0.198386333220187,-1.55815752818884,1.60376469608771,4.65869670793979,-1.29067182182121,-8.70391561347433,-3.59962701786038
"GSM87097.cel.gz",85.8492989706865,31.071521200678,-0.282399182345722,-50.9785976042617,4.36604008000066,-2.27145539994401,10.7637323967698,-9.42874818616554,10.9952203362456,-6.09155532890385,3.30549922756234,10.652602360251,1.56068407019236,-0.507111283371929,3.86676774237032,2.11247692052331,3.88624612514912,0.784098091982432,-0.846210812526878,9.9999302299684,-6.23633544863804,-8.38120816663791,-4.17238614715283,5.4476722862122,1.23188897155318,0.388097644978362,5.80711368767708,-3.5898454234732,0.255887842021596,-0.509774567140277,4.77714337587548,2.80154995452656,4.40038165866213,3.77321724942124,4.27452533423016,10.5841288079777,-1.49283993036303,-3.35054538583351,1.18505620860262,-0.434538194365963,7.81068580422778,-0.626805161864375,7.2972381108289,-0.546268326799125,-5.76773890719011,2.63529623762903,-5.87579217780376,-5.15626053146969,4.72949790405881,0.335597919897527
"GSM87098.cel.gz",68.0445084970946,51.7228384276932,-20.9311248506491,-61.1771317365057,15.3163376180273,-3.29729835660809,-0.417084111818633,1.36200746065783,-10.4702511987598,-5.99495406849162,-1.02227978594409,10.8122966482563,-0.946072080086361,-0.69930146030745,6.11953780238064,0.910604753744512,3.03336873788614,-1.17808859828343,1.50365294198447,3.48019336794584,-11.5372406456981,-8.66136860864472,-1.29860325000115,-1.83812254907946,3.90579333555761,-1.51361711605726,3.04617538941143,1.65668491952683,5.28553880079942,-4.24433820901521,2.39713805295194,-0.598266594486907,5.02640141737149,-1.05290126094342,4.90241981638824,4.17376171560576,0.615156909160923,-2.84418529729984,7.16440019583888,-7.5241372496633,3.71342584954174,-1.07699639142447,-3.29196436956198,3.3847596703646,-4.36863506165838,3.78524108586291,2.07450650812671,0.253917170048305,2.58644195100526,-1.30923255611566
"GSM87099.cel.gz",100.2531455432,24.739535838426,-4.29139293964004,-75.6332142983516,6.45233105340354,-13.0443875783215,11.9754378358933,-9.44650561920279,1.76336061189986,-0.105165045523221,1.54989895089163,7.3850914673367,-6.30269167508685,2.97290747552856,1.41063989481399,5.30436012149704,-4.88199596002773,-2.10505635644274,-3.56799291633642,5.49231464116201,2.79127363434763,-4.46906982056913,-1.11060976529192,5.74309124604097,2.57654522273941,-2.643004131732,-0.840927137006303,-3.28396235071324,-3.90843900918199,-2.1705727263374,-3.07480368443954,2.13215288668382,6.7563404312301,1.77967841344104,4.17260745845861,3.79719107691429,-1.33160311992461,-4.59017670895405,0.639583078462435,-0.405815854738908,0.4144027013476,-2.16726426199946,-2.1554038874277,3.0720270521034,-4.84535692908056,5.31291500837638,-2.91203863894013,0.609280069852455,3.96016116084794,0.258483474239791
"GSM87100.cel.gz",83.4926603181403,50.0200413308605,-13.1652087946267,-57.2821435794825,9.95415399829089,-9.57432802512569,8.81583568979343,-14.7661651510319,17.7203452296121,2.02023724077854,13.0738659101072,2.11135026691729,-12.6865693229564,-8.65233254196465,0.201810136107293,-0.0381894344854811,-4.73959849730642,3.23992456279094,5.92498632426748,1.84419191394918,0.263358078631554,-7.59646350030699,-3.58816620305899,4.78261930573181,6.23618531023448,-9.52520527694193,5.44765432927809,-5.37116093386304,-0.080232528166698,0.0705964277539648,-6.73805949693944,2.68815544540354,5.28545900060776,0.863295644785945,1.5172604938662,12.2579157077291,-3.90521531545444,-9.79307681399434,5.87993806557709,4.89051228489858,3.00687155134844,-1.68548346533967,4.40369714226614,3.20349686325235,-2.63318026458271,11.6425995265138,-1.20575711716746,-1.28387590909232,-3.6540747197081,0.992130237868904
"GSM87101.cel.gz",95.5333627040174,28.858144779206,-8.80742922008439,-64.4193792288371,6.39631477226146,-5.40882231576695,11.1634179452117,-4.54077936409077,-0.372632140649982,1.4116037577337,2.86817831143796,5.42484344202572,1.55810642714609,-1.88133728627506,4.21745719812518,1.46311591893075,1.75932445463065,-1.98031424577799,3.57743643037267,1.70935898046799,-3.74680523457872,-7.63642423961957,-0.733512956240681,2.45435202743015,5.15967082725626,6.29576577733586,-2.06796139213771,-2.4280308887497,6.01168532984886,-2.53946933414606,-2.28631586776724,-1.33512846315691,5.80630404470787,-2.57854973998234,4.78505670334013,3.80952791554063,-5.08861977160977,-4.77792153030572,3.52195431567888,-1.0659498009557,-1.8589070165609,-2.91766699378131,-0.652397014785,2.85282790180879,0.863313698165622,2.83329695859365,0.594750361336902,2.31590373744237,0.976919614663781,1.86944257214305
"GSM87102.cel.gz",93.500645682006,25.7428577685718,-1.2504445592312,-63.5500962377995,8.71372276661419,-7.03714387480198,13.9859683210288,-9.59553390983205,8.4325610732472,-5.21565900418226,4.28499957746026,2.66434143595145,-4.11311663569796,-3.56814412420756,-2.94216605958206,-8.97541956103649,3.95451755196994,0.278445541321515,6.22869138546815,-1.85380870896318,0.751112023259127,-1.00626763802776,1.28590532502003,2.94669617047791,3.92594017535933,1.58388052223526,-1.01682146820585,-3.30453894040573,2.97058589016374,0.364611577218493,-1.86034213431873,1.15990920497731,4.6947293417914,-1.38415076565348,2.25859328850843,6.92920754830625,-3.41131325075064,-7.49613448446292,1.74707815497704,-2.08586900694554,0.748289366756973,-0.294947708306134,1.86405106897441,1.03066479131854,-1.17717729747501,1.22805254938275,3.73669064776752,-0.383374359942116,2.47913857007166,-0.637578970232438
"GSM146778.CEL.gz",-2.99444235769413,-55.5363471718174,42.1091052278984,19.0384384513919,41.818659675827,2.41226429872048,54.1514756227989,29.0588544213692,42.9520715208725,-15.9537318754894,11.9300052783216,-32.58171280778,25.7779823190007,-10.0094867194902,2.06188426364923,-0.979148468703859,-7.32933299651982,19.8525108336306,-19.1743233068356,-3.66059720764346,9.61650778571204,9.55452545350432,11.3726620554273,7.36618744174909,2.48089444662948,5.25467812149838,2.20018211628291,6.65634903467428,1.33615763644281,-1.0610225516472,2.45952687150067,-6.35741743012626,0.298372998931039,-0.727415574150248,1.99345129859502,-8.31365911138089,-5.50274155017441,-7.39079857773704,-3.81745164753373,-0.960678717852916,11.1461247644737,9.92628366219522,-1.88787594719261,1.63432242147937,-0.606069265697681,-8.88980607825293,-2.33680094447532,-5.27783014779169,1.38758555758706,2.12701945270891
"GSM146779.CEL.gz",4.26085817922426,-107.762821802162,31.6200658755475,14.683782425537,31.0061068182585,-2.23712745684345,24.5554284213491,-19.000010136984,6.24027259568003,32.8820173168408,-33.7787467573217,24.1954481765808,33.4425996286119,-19.4861491274613,6.27144602419517,10.1640290967239,2.45313123162571,2.92084145820437,21.0739232869463,3.46897492967533,20.6902088281543,11.3025243963782,-4.55779956016054,3.49533222055421,-14.5868087976163,-25.9259840500646,3.05190677691559,11.434874565778,-24.8555425032098,13.6167606305788,10.2840749424012,-5.24849389344953,7.77928189940241,-3.17812768388717,11.7860609037345,-5.07886160405762,12.3178139801416,7.4650701881119,-3.75919887092982,5.36358397037054,12.3992917572489,9.08909968836056,6.74786414836082,21.1934452365735,13.7881576203682,5.28396113097447,7.86486643730512,3.93165331515063,-16.5332521178143,25.9472453509758
"GSM146781.CEL.gz",-1.83219228616794,-82.5806444095343,15.9513085316046,10.067400435071,41.9331735969221,-0.443322834859971,21.8922079282501,-3.50958816820805,19.0465356120303,43.4189792256068,-26.1221895868166,24.0355626507272,18.1714196564939,-12.9368095421465,-4.31970988543807,-2.13266486380307,-7.94816928260569,0.523383459446643,-5.17415631732952,-18.975445868437,7.81835867411017,15.6818378735384,-3.96966956613491,-11.2167708053106,3.60775097691438,7.34402761093227,4.33370043891577,4.77668363981764,5.28443055763383,5.28486369976833,-7.48610105788022,18.1080160465589,0.352115038205384,10.1511326777878,-5.77632901065849,0.988083390086442,7.73459543301391,-3.63055164134249,-4.5399328820264,7.98599358333123,3.82991467799442,11.4023659425208,-7.21139130996146,7.75466193756043,-3.99550364237856,-2.94151420234456,9.92969869972117,-5.65521609383413,-1.78064346634571,-0.991029611053379
"GSM146782.CEL.gz",-11.8131960070103,-32.7562598621139,27.0890332986551,5.83133263184189,47.8356916358686,7.42563594161354,42.3828382607033,48.5729941723008,42.4354815581793,-7.86480538800817,-7.72969435259179,-19.8390043476506,9.41631849559787,-4.80201561141032,8.28145703429705,1.39325268679222,-13.0184668172054,8.09152236958554,-26.3918310680453,-3.98811358377752,9.59103088312175,8.48130309965169,14.9711100232753,3.21194136625068,4.84895976623228,-0.496080101625721,4.87167608177336,7.66537160775156,9.04696806180147,1.4667633939183,-5.85324251854762,-5.22121143616773,3.17576136691371,0.409320510512986,-7.62023230345365,-14.8763562008111,-9.84614600580392,2.70795887040877,-0.00177514418440809,-0.953535093415196,16.0637398075633,9.79919640844655,5.9269883645563,9.09998018265955,3.87138564076101,-7.91305975257347,4.66023624886563,-6.39700024948549,-5.72884808699321,4.39409013468889
"GSM146783.CEL.gz",-4.91744157011288,-74.0367363933048,22.9422007388847,2.92034522770958,52.3403005910256,5.53899240256858,-3.32476371567345,-15.3057832492483,28.3010519057817,34.0120002462137,-29.8103066789051,17.5042220338425,8.7052657386197,-6.81552791634179,9.92440604051246,-6.60168135657536,-3.25319249476893,2.25237251756653,-15.5648864132322,-0.0354838289907641,-1.17806038998709,2.31612161199766,6.57712691405966,-9.00218506639466,0.38274730305378,-12.308775665992,14.0347858867875,-3.30047436446953,-1.21422140169101,-6.27942304231077,11.969413800773,-13.1223978013917,7.020284997883,-9.43153740062972,-0.0641110473791459,-4.95401468740443,-7.11031530366788,0.186195576892465,7.410374001287,-8.7136041352443,11.7563136431047,-3.75181506124617,10.6321191998763,-10.1942315084444,-2.95573137931264,-5.17073158876828,-3.04311760486748,-3.73347099774289,0.995675991652792,-0.247935147990756
"GSM146785.CEL.gz",6.09860126775958,-101.301560296025,31.7996203629359,7.65461591702803,48.0926007510014,-2.3915699809913,19.8802471979954,-3.04030673525132,13.8235575576135,40.1059634259184,-18.2926701475585,22.1729615807314,16.5200391182137,-13.6230810552508,-6.14260693357228,-11.4512519648106,-7.8600522425215,-3.95532583077607,-8.26580003668642,-12.4541857004127,4.35321724303263,14.8179123206527,-2.41439218013391,-8.79646450514863,10.7119506264383,11.5874431433079,5.21850800322377,12.8873318624296,4.81712439945326,-4.10687865362081,-4.32953035395465,-4.33690700250997,12.974257408727,-6.90328661008967,-1.82874374888173,1.02616217566535,-6.67267982377652,-0.591685504484747,10.1561377177249,1.23287784558896,-2.21331982845246,-4.23211266125364,7.41392328382768,-3.29956994456162,-7.94963649658105,-8.08497057274241,2.2639873842824,1.25487864270674,2.52094878311111,-4.39516814518395
"GSM146787.CEL.gz",13.8865246123814,-103.802026426101,33.9875427239599,-5.43409035834434,49.1100683881165,3.22566837152078,7.4952607482969,-5.04794014757939,19.2722287504899,36.3500204886626,-43.4698893824347,27.6180817595971,11.58880287095,-14.9167634606597,0.343823659173419,2.08990253569732,-20.7941807459691,-5.81323738609249,2.65746138925227,-9.59196465761375,10.2231935159761,15.0552947929029,-9.50106358196204,5.32949838938865,10.8809273436274,-9.99510706464796,15.8428021984844,5.27820635204452,-7.17069115801538,-8.38595286274225,-8.84871128629845,-4.63683884733109,14.6695604857297,-8.1432940180793,-3.86461563598044,-6.54914312643998,-4.71508970823709,6.02183389649501,11.4831542658261,-11.0513583757411,10.0485259100153,-17.485770788225,7.50250997389059,-6.67942650205153,2.20951486505764,8.26325575286834,1.2712895250045,3.33865013322411,1.70441159460083,-6.12827495192338
"GSM146788.CEL.gz",-25.9517903338947,-57.3041740788371,14.1738641957504,15.369120378046,37.6821022292379,-7.23876400108325,26.8544361807153,0.499895904610178,-5.04560579699417,36.2821227961619,-30.9452189390964,31.7845944478124,10.1271759240781,-5.80247375555776,12.4380384978809,3.20789941125465,0.733114907149113,15.3511794519696,-7.32992995333756,-6.15278588374074,-15.1560865633735,-9.52188846942963,13.1370753762114,-0.0212658741287736,-6.4070702232843,-7.81401370542845,-7.39054359710726,-17.746381481365,3.96432105777584,3.05069592963988,-2.92437298954031,-0.540710763976056,-11.8416132902396,-12.2404233564982,8.10483716009001,-0.804957898385917,7.11926106821032,-5.13651083117717,-1.77231806292708,-16.2907480245164,-7.0569450594239,-11.6498528505879,-7.4799733718614,-2.74439038659169,5.82692885038722,-2.77222736560463,-12.6029632570223,-7.07037310604546,-9.12878351097481,3.31053792684838
"GSM146789.CEL.gz",-14.4835714893944,-28.8784689870398,32.795822091029,23.1018029856161,40.2339917812822,2.69894214313202,58.6944837505042,53.7602824593852,19.2731558221995,-7.14682386569587,5.13899375286902,-15.028798764546,19.6090355344004,3.22075193752283,-0.428391481763772,9.92785557133029,-9.86964518263798,24.0685192218189,-15.3626181397877,-2.68504740364303,-4.95724377065887,-1.501849969484,2.19593242988565,13.0126378297577,5.46712430291943,2.55066611419817,-5.62161612904543,-3.76428028877741,6.32634386824799,7.27512746320115,-9.98123596159751,-3.20162587385824,-1.21416663234316,-6.84446103579431,5.30590074779938,-7.93428587907565,-0.363539352539676,-14.7058384011901,-1.9233582083064,1.13021996333163,1.40192670839659,-2.29995501074142,-3.91017809883005,1.3826813007,-2.64475039149883,-4.91021002840426,-1.53913864000273,-8.98543917472031,1.19066156318945,3.81348874394516
"GSM146791.CEL.gz",12.3698822836313,-96.4766852106469,20.5013857292654,14.5233500550048,36.8619900089208,-8.96069759643454,21.4208138146344,-9.91148124564035,4.78199845848676,50.0282290831884,-0.965785715653959,12.1517913615912,32.6059864814159,-10.5248676193295,-2.15215307874658,7.15499933523687,-9.13277929590018,-20.9084511837514,-11.8800851356347,-7.78130257731749,-6.2543041588887,0.516724044698209,-13.4594186135018,-16.432065370768,9.21075618607971,19.156079068259,5.341705480178,14.1399877188425,11.9806811218737,-5.31837289537486,-2.4972469000143,-4.05964801285575,-2.03405445656999,-1.48971434233256,-4.87870928327418,10.3457470363469,-1.52334463759615,0.624880075518642,3.7053452244147,15.0168760125597,-20.1632798623874,-17.1584408214297,-2.88077059219551,-4.09967885323131,-3.49611631307918,1.24578256930357,-0.761914452750875,-1.17419427681761,1.12904543653512,1.05874138941263
"GSM146793.CEL.gz",17.4341696782287,-106.190533169563,32.9204205441547,37.7319765104215,37.070030044114,-15.1880706158436,30.9228984709266,-19.3390884973078,6.42801224979363,32.1001230519361,6.82473229663403,14.8227210728288,33.8572256911899,-8.11128054908626,-19.051569972912,-6.37658437581235,-0.536670106594915,-14.2967198844208,17.3746451918449,-9.91453246395542,1.37685476572353,7.41207214818929,-11.8536327865323,-0.36160831012813,9.17631689762834,21.0274360812453,8.15809165090146,26.6144300257501,-1.0779468391934,-11.0267073561211,3.18839656554048,1.85272597381258,9.61242210641412,14.3216334749495,-2.86168945830782,4.76241475362331,-8.23269649404846,-3.6755011983804,-1.95359223690059,11.1333856573785,-10.539555704936,-3.84785486487804,11.0841663560149,-4.11929226015643,-9.694170083752,3.57799009484709,-2.40337948013193,-1.5760743323145,5.2628401456557,-2.19101787966596
"GSM146795.CEL.gz",-15.9181830790124,-71.5636664797151,20.6141931396793,13.4172260483035,34.5554002003906,-1.18655341653153,11.7020722947001,1.89122322870678,2.20894685838149,37.893192150553,-33.6080563883952,30.1755239021459,3.69512847566498,-16.7538358688985,7.97389809138682,5.67347534484754,5.25277189020374,20.991530323086,-2.2902223512221,-9.44829478702763,-9.94884592934718,-9.45752983206539,10.0022700525706,11.9085782639623,-6.39146156288519,-5.86492275229075,-15.2066152724678,-25.936844801999,-1.55517426745166,3.74963983402692,-6.14086588874965,7.16688530229016,-8.53654685155686,-7.75247510501936,0.759847860224602,9.33351541055882,3.70903449632108,-10.2989166426459,5.71875920179673,-16.1526637005865,0.416772568891292,3.33694946225064,-7.23677708658235,-4.80183672277288,3.55416519014167,-5.76640649668755,-10.5946940624689,3.76321338552688,7.81810160707159,-3.99000056406975
"GSM146797.CEL.gz",-33.8792854026209,-37.6240609782807,-2.65803306045618,14.3906127339936,23.2533276448338,-5.21955722790511,6.07151710746709,-2.05892442231892,-2.84561677738466,34.3713862495586,-39.5517685787365,32.3458442821919,6.27661190164675,-14.3624955567417,28.3866173840904,20.8480500320927,2.92498014180055,19.6373966936492,-17.1425574796909,1.51154928420002,-18.2133442321392,-20.6683483741652,23.5365068659163,5.10286852942846,-17.8684047653513,4.22002474821333,-20.271828695298,-23.0217397370058,8.33313212167104,7.65622849477803,-1.35295368966874,18.5839311588899,-26.9402464774225,4.46239822658414,-9.73825217197856,5.70900424138976,10.6137382565965,-3.66115768944693,-1.46758888195672,17.3083856205427,-4.30047976376954,0.698312890996334,-15.905561867859,14.8138846148282,6.17643886958379,6.14246787826692,-1.66454497081792,-7.65956748194101,17.7842204531405,-5.190537121804
"GSM92240.CEL.gz",-43.7463583047282,-38.809549919706,-65.7643432582345,2.89623260918673,-36.8720320950098,12.4146876998866,18.6498888344436,-9.96382925488409,-22.2780637880301,-3.18192918367625,-0.686084673482094,1.12661916239979,9.57799218244732,13.6613385309543,15.5392695267073,0.490885306806976,4.6124747600584,16.3574474779485,4.41083843248369,23.7595929289799,5.36549116287066,16.3426592291442,23.4116272661507,-1.89571113287018,-4.3927875830986,-1.35632233616715,3.0536814961955,11.5834281128918,7.85981830358951,0.5063069261962,2.38108969089077,-5.04573538915698,-5.74806658786721,-3.19410579744349,-4.1768830240224,6.2279395233884,-3.54504216398421,-7.71051310934314,6.57145254098456,-0.427987996301898,1.24558009052024,-9.46465517035451,4.41844901386544,3.88454920725014,3.02619202132278,-1.72483517540841,-2.63150606219005,-2.33007883677422,-8.18075714158659,3.73255728038251
"GSM92241.CEL.gz",-45.5866181727064,-30.2621330636714,-65.4118018346496,9.58348039227465,-32.9989794510454,-3.51621637595186,17.2909538860761,-21.9433393225534,-16.2852377096009,-1.73956628553418,-10.3544020863828,-2.39614276641767,2.69619125492066,37.2909884905458,15.4023608879518,-0.475368685930623,-8.15129978535066,11.73325896394,2.53053873590069,30.3421348484605,7.37788006523727,24.338650913875,22.3621258381068,-10.5501929606671,-2.30309353725259,-5.494272364931,-10.4980872214176,14.957241239775,-1.88177882092099,-12.9958321547908,-1.56343448345242,3.95570431329473,12.5999779053649,-1.82069293839094,-15.2175452676416,14.0858349159271,-8.73034078015055,-27.1477216701959,-18.9857847643158,-9.06140892028779,-7.61531708726265,-2.39838238612937,-2.01065778040333,17.3211995288548,-3.19349686540539,9.28980084869838,14.7195392959106,-1.26871503527276,8.61230124520985,-5.80332052456533
"GSM92242.CEL.gz",-33.5462684640111,-42.9969316105273,-75.2173195233429,2.65357088931305,-32.4585283619857,19.4729237386023,11.2506963440624,-2.24685197980512,-21.8911304656812,2.15042166892576,-3.54217515011727,-1.86292832884051,11.742621867741,24.7231403726398,7.98147172737458,-7.93820481620699,5.20345063059273,14.5683845345541,7.07285375506852,16.0921290976548,-1.15230112938077,17.8086252750335,15.471050640212,-10.4754676175422,0.582042059930418,11.4103119492756,1.32090094528791,3.78546563815671,-1.38321280680292,-9.87120597603174,2.54294179734442,4.38652870285966,0.59728482089995,4.85275540917687,-6.16338493369012,-8.73832277015573,4.64688469246112,-7.54840890010149,3.25040953396413,-3.22427798911643,8.22053423212031,0.19136046345376,5.53698726339095,-2.12309130850679,3.15480006452961,-1.29420964998017,-2.2898552227449,12.3947950698608,-5.96795554140021,-0.547943874421539
"GSM92243.CEL.gz",-40.3542919375598,-29.0274640548637,-61.0220574279655,0.455861290398235,-41.1575853854618,7.08753933807745,8.78168708887145,5.07738323167685,-22.0756365497039,8.68708114169817,-18.9447383991152,-2.57343254130187,15.400980552793,38.7844551790536,28.0759260015319,14.0724027730576,-4.51267431496774,-0.545267269985889,35.0143376378478,20.2680826256139,19.9732491542314,39.3257975841861,13.6694796198697,16.3095488073721,49.4318261986995,30.6799763460731,27.6561597305899,-48.421487239104,-0.855398493355633,-4.45649681280165,1.90813009824145,1.03984549236477,-5.81591624301433,3.217823961331,18.6195992020257,-4.22364157050254,6.81048876587789,14.6455167305348,27.1256954424219,1.68907327902545,-8.84939404912646,18.2739294198541,-5.28189388070242,-11.4640110713839,1.90945857303025,10.6981457772209,-7.76802891166188,-11.0324232571376,-9.49610814376442,5.51929578841958
"GSM92244.CEL.gz",-37.3014245255524,-46.8295012252731,-55.5597434716651,-9.3764166793588,-19.4382562568783,12.3511812138118,-0.869659757327828,-15.7159411899884,-3.38837786638302,-2.64993448506611,9.41991081452078,-8.93261727165504,-3.566728916641,-12.6714699305267,13.8993390142512,1.04665524408436,34.1491178245157,5.77498820177669,-10.5168859140967,15.7465336402928,-3.65443143387464,27.4280272063669,6.42935655936253,-15.7066582260137,5.36493060977309,-20.4162007634096,10.7845678593767,1.8001385510961,11.4914682711165,-2.35169227925955,10.5053440650204,0.68761556819253,-6.04747814671085,-4.52255184218197,-22.3193553298562,-3.48092882272526,25.3841491497193,7.17141295714742,-2.35582410989348,3.87829091636755,7.03431294027428,-5.47060556444502,-1.20681687859615,-9.14296480107031,-13.2098531415541,0.865858223236623,-1.92193744609625,-0.747149214515691,-5.12985257911882,1.43786395854547
"GSM92245.CEL.gz",-41.40184224783,-9.66088972447723,-64.0633876069026,19.7324391440889,-20.6061722620709,8.79284153388006,9.64753044248168,-23.6039849057343,1.22264508914398,5.40794236869887,-4.88787535706759,-9.52699773595254,17.9452484358119,12.8150307915694,15.1957289073846,1.23165982533677,2.08156804228315,8.85328663080787,3.48165463508813,18.0836539829664,-7.36160825269943,13.2783295000868,9.3951269495234,1.12983819390566,-12.848599507562,9.3947971141077,-2.41149081104412,13.7165283158684,8.84136838269363,-6.20017670304261,10.3571677038646,10.7793417101408,-0.0771162108532156,3.69157878823609,-10.0035685668507,3.26200003076362,-3.29331786864919,-14.1247878776385,-14.9369564283559,10.0351297883184,17.6525349632314,6.11465415105058,5.02748222178742,-32.6630397003175,-16.5209446706865,2.29997455256004,2.18565834253985,-13.0099190381888,0.212336435588007,-2.4700038420005
"GSM92247.CEL.gz",-34.8578574024671,-31.2624481925006,-72.1290737702689,1.99191215784367,-33.4325491811687,10.3842849407417,22.6207836924414,-15.0423454970699,3.9470972199001,-6.50165475938967,-3.2084697102594,-18.5367890086688,6.33709842471515,22.8838214358516,-0.72761835784264,-5.25285569906678,-12.3044105826873,3.91733289174975,-5.11504632172074,-5.63672889538113,1.34110711215553,1.65536421977437,6.77966876096614,-12.75956172032,-16.2674533805622,-8.44026600923627,1.11743905561523,10.4842397855726,-10.5759934518813,1.51872103310898,9.98309642084768,5.96088316555032,1.18249127114226,0.913060854318188,-6.42676596447147,-1.39358249022301,10.4243395422074,4.63200514087633,14.3419319710947,-4.15177587531536,9.2166285141894,5.79197051456262,13.8945222933072,3.26402415694665,-4.24006602127079,18.2654629550237,2.20963983626412,8.29839790409566,17.417736406432,-11.1940837859143
